,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-02-22 06:00:00,466.1563313184784,0.0,55.746949768834625,55.746949768834625,20.168642129807726,56.743433600161616,11.958852861905733,6,3,2,0,0,53,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 07:00:00,571.4053948816694,0.0,106.54375310084374,106.54375310084374,14.694619572450952,57.50875797582723,18.6459130514348,7,3,2,0,0,53,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 08:00:00,650.6835436044984,0.0,117.32591713154522,117.32591713154522,20.25460134124318,62.25604603574557,18.03117940890462,8,3,2,0,1,53,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 09:00:00,708.0607855091062,0.0,128.1289862454301,128.1289862454301,17.95193962856545,67.25005833106412,18.095760825577067,9,3,2,0,1,53,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 10:00:00,724.9806263720698,5.513315656594685,166.0654537927617,171.5787694493564,16.303280433344323,65.45990577583062,23.666669591981602,10,3,2,0,1,53,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 11:00:00,724.550196438059,0.0,76.37385428214702,76.37385428214702,18.555277725133077,71.38926213060199,10.540864478072933,11,3,2,0,1,53,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 12:00:00,730.4229852707687,0.0,105.8572375263222,105.8572375263222,21.02611039261122,70.15596619909091,14.492593971023624,12,3,2,0,1,53,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 13:00:00,748.3947735088213,36.339350041350805,118.64899306912531,154.9883431104761,21.50855307977747,63.98581113225896,20.70943686362466,13,3,2,0,1,53,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 14:00:00,698.3949716743035,85.18164450181756,125.28853348380552,210.47017798562308,23.98696855246051,56.023548673745765,30.13626765969556,14,3,2,0,1,53,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 15:00:00,671.9393216542776,75.50120731082278,136.81877521333968,212.31998252416247,22.621023652024167,56.24365335799286,31.59808864905277,15,3,2,0,1,53,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 16:00:00,709.5198973246294,92.64595739078578,65.44955966338838,158.09551705417417,26.24817821563993,66.04296317489909,22.282041370552307,16,3,2,0,1,53,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 17:00:00,688.7373248804289,141.19895214034165,69.15939400244102,210.35834614278266,24.324668260877097,51.89990878877541,30.542608704893816,17,3,2,0,1,53,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 18:00:00,668.7234574166209,170.9001664772498,41.818804521481724,212.71897099873152,27.883156867577004,55.18881353265634,31.809706783802206,18,3,2,0,1,53,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 19:00:00,523.3422155534075,118.03087378492624,48.15998323684676,166.190857021773,26.897196242372605,47.40536570562985,31.755675747662494,19,3,2,0,0,53,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 20:00:00,531.044523335582,128.1141179348123,66.7307972153951,194.84491515020738,27.43839668238824,43.13122423840875,36.690881195112034,20,3,2,0,0,53,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 21:00:00,606.2141512546938,87.28398280585542,34.23043610365475,121.51441890951017,31.177197875723056,56.56860729718496,20.044800778406326,21,3,2,0,0,53,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 22:00:00,581.5844409011532,96.14555468595191,56.31441293628164,152.45996762223353,30.288229231462942,51.675963892747326,26.21458844153394,22,3,2,0,0,53,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 23:00:00,574.3446885053055,54.234138762811035,31.410485389890034,85.64462415270107,28.37037349650141,57.24771637032878,14.911711706707969,23,3,2,0,0,53,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-23 00:00:00,485.3052588365415,0.0,47.90812925316706,47.90812925316706,23.828985352401606,51.82952128101327,9.871751517389447,0,4,2,0,0,54,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 01:00:00,498.06167688144154,0.0,47.58676425186659,47.58676425186659,23.933708252972288,55.56896183869204,9.554391847577168,1,4,2,0,0,54,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 02:00:00,495.8847566865992,0.0,51.95424319129232,51.95424319129232,25.43980628170513,61.31611603273704,10.477080105958485,2,4,2,0,0,54,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 03:00:00,501.20605398688326,4.291311199130747,39.64599177975703,43.93730297888778,21.744130438411446,53.495775350083996,8.766315296749715,3,4,2,0,0,54,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 04:00:00,483.71790979326784,8.271048439393669,36.08400779044784,44.35505622984151,24.652269961710154,52.98185745835835,9.169612150353922,4,4,2,0,0,54,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 05:00:00,441.82391832703087,0.0,52.94354813175839,52.94354813175839,19.557605873416225,48.732943201401554,11.982952016773893,5,4,2,0,0,54,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 06:00:00,510.2595602529638,7.2636985090163915,67.85449723022455,75.11819573924095,18.201556692020194,51.45207314829741,14.721565569883827,6,4,2,0,0,54,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 07:00:00,476.12642427708494,0.9878384733167537,15.0,15.987838473316753,16.59982299560735,59.3085659909471,3.35789774692541,7,4,2,0,0,54,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 08:00:00,601.3240398517171,0.0,65.17149395086554,65.17149395086554,17.28069269131133,56.50259847016584,10.837999087303485,8,4,2,0,1,54,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 09:00:00,640.8174386820175,0.0,25.03257348347418,25.03257348347418,16.913116251251267,69.9853090087183,3.906350229007374,9,4,2,0,1,54,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 10:00:00,747.398504679713,5.972890916817257,31.636969305149538,37.6098602219668,19.233675812417314,83.43380565473451,5.032102685044034,10,4,2,0,1,54,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 11:00:00,770.208930739459,2.6046225342965608,30.935505086357843,33.5401276206544,20.684374828216647,82.78459738671457,4.354679137315811,11,4,2,0,1,54,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 12:00:00,768.9844902618194,18.2066034211811,38.73186360830298,56.93846702948408,18.441631960730867,78.74208544668265,7.404371317046719,12,4,2,0,1,54,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 13:00:00,714.0926291495944,26.068888028923737,55.405881892555875,81.4747699214796,18.79823070401608,74.58405618612777,11.409552009871197,13,4,2,0,1,54,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 14:00:00,749.5152504793523,58.20629535657343,15.0,73.20629535657343,19.34120013554017,80.34992521846932,9.767152210679418,14,4,2,0,1,54,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 15:00:00,713.1312105444052,136.33490792064654,15.0,151.33490792064654,25.582507806186978,66.81153659802104,21.221187024631455,15,4,2,0,1,54,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 16:00:00,650.9211504424592,93.17569188026823,15.0,108.17569188026823,23.806877669399018,61.87088477678044,16.618862639005748,16,4,2,0,1,54,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 17:00:00,587.89769143669,191.9797820641908,34.07453998669878,226.0543220508896,22.950470382961083,47.55294689603527,38.4513028956558,17,4,2,0,1,54,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 18:00:00,618.7769289646033,195.67350992225647,28.516990462626104,224.19050038488257,28.986920513515326,48.2524949571477,36.231231303342156,18,4,2,0,1,54,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 19:00:00,615.9459130765252,190.51917575862916,79.10250757114774,269.6216833297769,33.79516487434675,46.86798362035632,43.77359726003719,19,4,2,0,0,54,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 20:00:00,527.3210225090189,139.93686917278114,55.667084575970314,195.60395374875145,29.001469058666977,47.62148353059652,37.093903978653906,20,4,2,0,0,54,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 21:00:00,573.2740457008698,100.07806690753779,46.3776251007845,146.45569200832227,30.48614738838446,44.86510510218916,25.54723924912201,21,4,2,0,0,54,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 22:00:00,534.5141407686252,94.23013339932214,51.585731906995974,145.81586530631813,28.373422021548528,49.203029965817606,27.28007627574391,22,4,2,0,0,54,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-23 23:00:00,500.2482407106477,16.501239450887162,31.398515481569476,47.89975493245664,27.058472262483765,50.027646766976225,9.575197079036345,23,4,2,0,0,54,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-24 00:00:00,551.3515959644319,0.0,15.0,15.0,27.953543556049148,70.9605253524325,2.720587028275812,0,5,2,1,0,55,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 01:00:00,380.06183479502715,0.1282022583612834,47.20006674195858,47.328269000319864,24.087755772311432,41.86898297808216,12.452781275932292,1,5,2,1,0,55,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 02:00:00,434.6481974107478,6.356803063561691,20.526372655952606,26.8831757195143,23.650175218217417,53.01562189459947,6.185042496359274,2,5,2,1,0,55,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 03:00:00,456.51414916815656,7.788977995422775,86.7068472255745,94.49582522099728,22.20587193185051,46.09588181593124,20.699429665692538,3,5,2,1,0,55,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 04:00:00,473.68290840403375,0.0,72.9853541195654,72.9853541195654,18.77920968278751,47.66050168628966,15.40806155862217,4,5,2,1,0,55,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 05:00:00,448.4747125568334,0.0,100.94535716840699,100.94535716840699,20.85683460202737,41.986776397310365,22.508595098461562,5,5,2,1,0,55,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 06:00:00,447.72782813784016,0.0,41.37226968932828,41.37226968932828,17.56931865397616,55.39259336415347,9.240495472752068,6,5,2,1,0,55,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 07:00:00,515.8963000951278,0.0,49.08155236929704,49.08155236929704,15.80834531335351,59.54928895311801,9.51384073897152,7,5,2,1,0,55,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 08:00:00,575.5370496833997,2.4791582350450763,93.3858021547264,95.86496038977148,18.188410277214416,63.79796119149552,16.656609759963562,8,5,2,1,0,55,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 09:00:00,579.4790756197104,0.0,91.4875766660016,91.4875766660016,15.522899668757125,58.96550990084398,15.787899945854358,9,5,2,1,0,55,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 10:00:00,605.0583327733237,0.0,111.0424441327953,111.0424441327953,17.975600482105232,60.26534772779084,18.35235350347546,10,5,2,1,0,55,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 11:00:00,659.4280923464437,0.0,134.87706663285246,134.87706663285246,18.85451190966592,61.653527874393255,20.453642815385564,11,5,2,1,0,55,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 12:00:00,581.7582779746419,4.397465490322078,97.17113347061802,101.5685989609401,22.287181721736765,57.15772129202516,17.458900510113125,12,5,2,1,0,55,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 13:00:00,586.736969970989,40.71264244135221,83.44857859801687,124.16122103936908,22.51187278521839,53.13191409572988,21.16130862616484,13,5,2,1,0,55,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 14:00:00,626.4438650439948,80.5063173765501,121.10437961994685,201.61069699649696,23.06533667258332,52.73534737752284,32.18336202914813,14,5,2,1,0,55,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 15:00:00,647.7968391118809,58.34119283123084,76.29756051569468,134.6387533469255,26.30383745908931,58.948068791836945,20.784101622279152,15,5,2,1,0,55,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 16:00:00,646.0376709564225,160.12167808732025,61.96121817344975,222.08289626076999,28.895805688108236,53.72120423605786,34.376152698957746,16,5,2,1,0,55,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 17:00:00,568.0341830034043,189.86096349218232,111.10314446194806,300.9641079541304,28.47365188989662,40.51003065694063,52.98345010908025,17,5,2,1,0,55,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 18:00:00,500.6513008613284,129.43115905597097,59.181564623785505,188.61272367975647,28.332248252467004,42.066903849184364,37.673471207458,18,5,2,1,0,55,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 19:00:00,466.3622907219229,112.73526200182427,95.72924741702559,208.46450941884984,26.2872730831077,45.025389819070675,44.70012125040158,19,5,2,1,0,55,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 20:00:00,533.9431096948908,150.0658312492609,83.35617024148121,233.4220014907421,26.985163263922864,39.9389569711181,43.716642700778664,20,5,2,1,0,55,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-24 21:00:00,520.5459198725993,90.37269879706315,41.57937419512763,131.95207299219078,28.300496139098684,51.129565696601134,25.3487863327188,21,5,2,1,0,55,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
